entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R,mae_1,mfe_1,close_1,mae_2,mfe_2,close_2,mae_3,mfe_3,close_3,mae_4,mfe_4,close_4,mae_5,mfe_5,close_5,mae_6,mfe_6,close_6,mae_7,mfe_7,close_7,mae_8,mfe_8,close_8,mae_change_1_8,mae_change_2_8,mae_change_3_8,mae_change_5_8,mfe_change_1_8,mfe_change_2_8,mfe_change_3_8,mfe_change_5_8,close_change_1_8,close_change_2_8,close_change_3_8,close_change_5_8,mfe_minus_mae_8,mfe_to_mae_8,mae_speed_1_8,mae_speed_3_8,mae_speed_5_8,mfe_speed_1_8,mfe_speed_3_8,mfe_speed_5_8,mae_path_std_8,mfe_path_std_8,close_path_std_8,final_profitable,early_adverse,recovery_group,mae_threshold,strategy_R,strategy_exit_bar,strategy_exit_reason,filter_triggered,mae_crossing_bar
2023-08-17 14:56:00-04:00,2023-08-17 15:15:00-04:00,2023-08-16,0.9134657851635276,0.4130187058431654,25.0,1.75,20,43.75,42.64,1.7056,target,19,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,70,14803.5,21,0.77,1.98,1.42,19,5,WIN,target,1.7056,10,0.68,0.02,-0.36,0.68,0.02,-0.18,0.68,0.02,-0.36,0.68,0.02,-0.54,0.77,0.02,-0.69,0.77,0.02,-0.42,0.77,0.02,-0.1,0.77,0.17,0.1,0.77,0.17,-0.13,0.77,0.17,-0.39,0.77,0.42,0.26,0.77,0.49,0.45,0.77,0.73,0.69,0.77,0.93,0.69,0.77,1.21,1.1,0.77,1.21,0.98,0.77,1.39,1.09,0.77,1.39,1.18,0.77,1.98,1.82,0.77,1.98,1.42,0.68,0.02,-0.36,0.68,0.02,-0.18,0.68,0.02,-0.36,0.68,0.02,-0.54,0.77,0.02,-0.69,0.77,0.02,-0.42,0.77,0.02,-0.1,0.77,0.17,0.1,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0,0.15,0.15,0.15,0.15,0.4599999999999999,0.28,0.4599999999999999,0.7899999999999999,-0.6,0.2207792207792208,0.09625,0.0179999999999999,0.0,0.02125,0.03,0.05,0.0481070235442363,0.053033008588991,0.2515345758680958,True,True,RECOVERY,0.75,0.69,5,mae_filter_exit,True,5.0
2023-08-24 15:55:00-04:00,2023-08-24 15:57:00-04:00,2023-08-23,0.9402104855055582,0.5553110920215284,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,71,14863.75,21,1.09,1.08,0.85,6,2,LOSS,stop,-1.0444,10,0.77,0.09,-0.71,1.09,0.09,-0.74,1.09,0.09,-0.84,1.09,0.34,0.19,1.09,0.54,0.27,1.09,1.08,0.85,1.09,1.08,0.85,1.09,1.08,0.82,1.09,1.08,0.46,1.09,1.08,0.47,1.09,1.08,0.4,1.09,1.08,0.42,1.09,1.08,0.38,1.09,1.08,0.32,1.09,1.08,0.58,1.09,1.08,0.49,1.09,1.08,0.41,1.09,1.08,0.42,1.09,1.08,0.58,1.09,1.08,0.85,0.77,0.09,-0.71,1.09,0.09,-0.74,1.09,0.09,-0.84,1.09,0.34,0.19,1.09,0.54,0.27,1.09,1.08,0.85,1.09,1.08,0.85,1.09,1.08,0.82,0.32,0.0,0.0,0.0,0.99,0.99,0.99,0.54,1.5299999999999998,1.56,1.66,0.5499999999999999,-0.01,0.9908256880733944,0.13625,0.0,0.0,0.135,0.198,0.18,0.1131370849898476,0.4662444944140666,0.7487310694005654,False,True,FAILURE,0.75,0.71,1,mae_filter_exit,True,1.0
2023-09-20 09:31:00-04:00,2023-09-20 09:35:00-04:00,2023-09-19,0.884594566719967,0.4118221980680563,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,72,15377.0,21,2.22,0.01,-1.69,1,15,LOSS,stop,-1.0444,10,0.64,0.01,-0.38,0.64,0.01,-0.56,0.85,0.01,-0.51,1.09,0.01,-0.8,1.22,0.01,-0.82,1.24,0.01,-1.01,1.42,0.01,-1.24,1.47,0.01,-1.46,1.86,0.01,-1.61,2.13,0.01,-1.97,2.13,0.01,-1.47,2.13,0.01,-1.57,2.13,0.01,-1.6,2.13,0.01,-1.86,2.22,0.01,-2.07,2.22,0.01,-1.93,2.22,0.01,-1.68,2.22,0.01,-1.59,2.22,0.01,-1.25,2.22,0.01,-1.69,0.64,0.01,-0.38,0.64,0.01,-0.56,0.85,0.01,-0.51,1.09,0.01,-0.8,1.22,0.01,-0.82,1.24,0.01,-1.01,1.42,0.01,-1.24,1.47,0.01,-1.46,0.83,0.83,0.62,0.25,0.0,0.0,0.0,0.0,-1.08,-0.8999999999999999,-0.95,-0.64,-1.46,0.0068027210884353,0.18375,0.124,0.0833333333333333,0.00125,0.0,0.0,0.3278692030150351,0.0,0.3729706997300764,False,True,FAILURE,0.75,0.51,3,mae_filter_exit,True,3.0
2023-09-22 09:40:00-04:00,2023-09-22 09:45:00-04:00,2023-09-21,1.0,0.4050682842166161,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,73,14890.75,21,2.42,0.11,-1.62,1,20,LOSS,stop,-1.0444,10,0.43,0.11,-0.16,0.81,0.11,-0.71,0.81,0.11,-0.56,0.81,0.11,-0.56,1.4,0.11,-1.39,2.0,0.11,-1.85,2.13,0.11,-2.08,2.34,0.11,-2.14,2.34,0.11,-1.83,2.34,0.11,-1.55,2.34,0.11,-1.55,2.34,0.11,-1.42,2.34,0.11,-1.3,2.34,0.11,-1.43,2.34,0.11,-1.33,2.34,0.11,-1.73,2.34,0.11,-1.89,2.34,0.11,-1.81,2.4,0.11,-2.36,2.42,0.11,-1.62,0.43,0.11,-0.16,0.81,0.11,-0.71,0.81,0.11,-0.56,0.81,0.11,-0.56,1.4,0.11,-1.39,2.0,0.11,-1.85,2.13,0.11,-2.08,2.34,0.11,-2.14,1.91,1.5299999999999998,1.5299999999999998,0.94,0.0,0.0,0.0,0.0,-1.98,-1.4300000000000002,-1.58,-0.7500000000000002,-2.23,0.047008547008547,0.2925,0.3059999999999999,0.3133333333333333,0.01375,0.0,0.0,0.7303705028467204,0.0,0.7796233064756339,False,True,FAILURE,0.75,0.71,2,mae_filter_exit,True,2.0
2023-09-29 11:53:00-04:00,2023-09-29 11:56:00-04:00,2023-09-28,1.0,0.591868129941621,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,74,14911.75,21,1.68,0.06,-0.19,1,18,LOSS,stop,-1.0444,10,0.64,0.06,-0.54,0.89,0.06,-0.84,1.29,0.06,-1.13,1.29,0.06,-1.21,1.44,0.06,-1.25,1.44,0.06,-1.14,1.44,0.06,-1.12,1.44,0.06,-0.79,1.44,0.06,-0.75,1.44,0.06,-0.73,1.44,0.06,-1.07,1.44,0.06,-1.26,1.65,0.06,-1.37,1.65,0.06,-1.55,1.65,0.06,-1.38,1.65,0.06,-1.19,1.65,0.06,-1.47,1.68,0.06,-1.49,1.68,0.06,-1.23,1.68,0.06,-0.19,0.64,0.06,-0.54,0.89,0.06,-0.84,1.29,0.06,-1.13,1.29,0.06,-1.21,1.44,0.06,-1.25,1.44,0.06,-1.14,1.44,0.06,-1.12,1.44,0.06,-0.79,0.7999999999999999,0.5499999999999999,0.1499999999999999,0.0,0.0,0.0,0.0,0.0,-0.25,0.0499999999999999,0.3399999999999998,0.4599999999999999,-1.38,0.0416666666666666,0.18,0.0299999999999999,0.0,0.0075,0.0,0.0,0.3040647252524652,0.0,0.250356888118884,False,True,FAILURE,0.75,0.84,2,mae_filter_exit,True,2.0
2023-10-18 12:38:00-04:00,2023-10-18 12:58:00-04:00,2023-10-17,0.932941242107956,0.4513639312073771,25.0,1.75,20,8.5,7.390000000000001,0.2956,timeout,20,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,75,15100.25,21,0.76,0.8,0.34,17,5,WIN,timeout,0.2956,10,0.15,0.28,0.2,0.15,0.28,0.07,0.15,0.28,-0.07,0.47,0.28,-0.3,0.76,0.28,-0.42,0.76,0.28,-0.34,0.76,0.28,-0.31,0.76,0.28,-0.21,0.76,0.28,-0.1,0.76,0.28,0.08,0.76,0.38,0.16,0.76,0.58,0.51,0.76,0.67,0.24,0.76,0.67,0.47,0.76,0.72,0.62,0.76,0.72,0.65,0.76,0.8,0.68,0.76,0.8,0.53,0.76,0.8,0.44,0.76,0.8,0.34,0.15,0.28,0.2,0.15,0.28,0.07,0.15,0.28,-0.07,0.47,0.28,-0.3,0.76,0.28,-0.42,0.76,0.28,-0.34,0.76,0.28,-0.31,0.76,0.28,-0.21,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,-0.41,-0.28,-0.1399999999999999,0.21,-0.48,0.368421052631579,0.095,0.122,0.0,0.035,0.0,0.0,0.3020406784335041,0.0,0.2184196485143744,True,True,RECOVERY,0.75,0.42,5,mae_filter_exit,True,5.0
2023-10-18 15:47:00-04:00,2023-10-18 15:51:00-04:00,2023-10-17,0.8984125921780961,0.5170754369663926,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,76,14983.0,21,3.42,0.16,-3.33,1,20,LOSS,stop,-1.0444,10,0.17,0.16,-0.12,0.46,0.16,-0.32,0.87,0.16,-0.86,1.15,0.16,-1.14,1.3,0.16,-0.79,1.3,0.16,-1.06,1.54,0.16,-1.5,2.13,0.16,-1.41,2.13,0.16,-1.47,2.13,0.16,-1.53,2.13,0.16,-1.8,2.13,0.16,-1.63,3.07,0.16,-3.04,3.35,0.16,-2.97,3.35,0.16,-2.44,3.35,0.16,-2.18,3.35,0.16,-2.41,3.35,0.16,-2.74,3.35,0.16,-2.72,3.42,0.16,-3.33,0.17,0.16,-0.12,0.46,0.16,-0.32,0.87,0.16,-0.86,1.15,0.16,-1.14,1.3,0.16,-0.79,1.3,0.16,-1.06,1.54,0.16,-1.5,2.13,0.16,-1.41,1.96,1.67,1.2599999999999998,0.8299999999999998,0.0,0.0,0.0,0.0,-1.29,-1.09,-0.5499999999999999,-0.6199999999999999,-1.97,0.0751173708920187,0.26625,0.2519999999999999,0.2766666666666666,0.02,0.0,0.0,0.6167425950681763,0.0,0.4872371086031933,False,True,FAILURE,0.75,0.86,3,mae_filter_exit,True,3.0
2023-10-26 11:43:00-04:00,2023-10-26 11:46:00-04:00,2023-10-25,0.8402085684237182,0.5398134675058291,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,77,14231.5,21,2.14,0.08,-1.2,1,13,LOSS,stop,-1.0444,10,0.45,0.08,0.07,0.58,0.08,-0.55,1.14,0.08,-1.07,1.28,0.08,-1.17,1.4,0.08,-1.22,1.4,0.08,-1.12,1.44,0.08,-1.35,1.46,0.08,-1.3,1.56,0.08,-1.14,1.56,0.08,-1.29,1.56,0.08,-1.25,1.56,0.08,-1.54,2.14,0.08,-2.05,2.14,0.08,-2.01,2.14,0.08,-1.69,2.14,0.08,-1.41,2.14,0.08,-0.68,2.14,0.08,-1.09,2.14,0.08,-1.42,2.14,0.08,-1.2,0.45,0.08,0.07,0.58,0.08,-0.55,1.14,0.08,-1.07,1.28,0.08,-1.17,1.4,0.08,-1.22,1.4,0.08,-1.12,1.44,0.08,-1.35,1.46,0.08,-1.3,1.01,0.88,0.32,0.06,0.0,0.0,0.0,0.0,-1.37,-0.75,-0.2299999999999999,-0.08,-1.38,0.0547945205479452,0.1825,0.064,0.02,0.01,0.0,0.0,0.402986617998308,0.0,0.4849134679801866,False,True,FAILURE,0.75,1.07,3,mae_filter_exit,True,3.0
2023-10-30 12:43:00-04:00,2023-10-30 13:03:00-04:00,2023-10-29,0.9841186262921656,0.5030504374046738,25.0,1.75,20,-9.0,-10.11,-0.4044,timeout,20,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,78,14322.25,21,0.84,0.47,-0.36,3,7,LOSS,timeout,-0.4044,10,0.19,0.06,-0.04,0.19,0.24,0.2,0.19,0.47,0.12,0.44,0.47,-0.36,0.44,0.47,-0.16,0.48,0.47,-0.44,0.84,0.47,-0.56,0.84,0.47,-0.54,0.84,0.47,-0.39,0.84,0.47,-0.26,0.84,0.47,0.06,0.84,0.47,0.17,0.84,0.47,0.22,0.84,0.47,0.02,0.84,0.47,-0.27,0.84,0.47,-0.33,0.84,0.47,-0.09,0.84,0.47,-0.18,0.84,0.47,-0.05,0.84,0.47,-0.36,0.19,0.06,-0.04,0.19,0.24,0.2,0.19,0.47,0.12,0.44,0.47,-0.36,0.44,0.47,-0.16,0.48,0.47,-0.44,0.84,0.47,-0.56,0.84,0.47,-0.54,0.6499999999999999,0.6499999999999999,0.6499999999999999,0.3999999999999999,0.41,0.2299999999999999,0.0,0.0,-0.5,-0.74,-0.66,-0.38,-0.37,0.5595238095238095,0.105,0.1299999999999999,0.1333333333333333,0.05875,0.0,0.0,0.2694140467225652,0.155747047667501,0.2961539175110518,False,True,FAILURE,0.75,0.56,7,mae_filter_exit,True,7.0
2023-10-31 11:30:00-04:00,2023-10-31 11:34:00-04:00,2023-10-30,0.7820343894009522,0.5522518889921285,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,79,14376.5,21,1.42,0.41,0.11,17,5,LOSS,stop,-1.0444,10,0.09,0.15,-0.03,0.76,0.15,-0.53,0.83,0.15,-0.8,1.28,0.15,-1.22,1.42,0.15,-0.97,1.42,0.15,-0.69,1.42,0.15,-0.57,1.42,0.15,-0.9,1.42,0.15,-0.88,1.42,0.15,-1.1,1.42,0.15,-0.4,1.42,0.29,0.15,1.42,0.29,-0.17,1.42,0.29,-0.2,1.42,0.29,-0.18,1.42,0.29,0.16,1.42,0.41,0.21,1.42,0.41,-0.15,1.42,0.41,0.04,1.42,0.41,0.11,0.09,0.15,-0.03,0.76,0.15,-0.53,0.83,0.15,-0.8,1.28,0.15,-1.22,1.42,0.15,-0.97,1.42,0.15,-0.69,1.42,0.15,-0.57,1.42,0.15,-0.9,1.3299999999999998,0.6599999999999999,0.59,0.0,0.0,0.0,0.0,0.0,-0.87,-0.37,-0.0999999999999999,0.0699999999999999,-1.27,0.1056338028169014,0.1775,0.118,0.0,0.01875,0.0,0.0,0.4851214869935747,0.0,0.3558867195370699,False,True,FAILURE,0.75,0.53,2,mae_filter_exit,True,2.0
2023-11-09 10:31:00-05:00,2023-11-09 10:38:00-05:00,2023-11-08,0.7642140316963715,0.4892629415587837,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,80,15349.75,21,1.43,0.1,-1.34,5,20,LOSS,stop,-1.0444,11,0.72,0.02,-0.63,0.72,0.02,-0.04,0.72,0.02,-0.18,0.72,0.02,-0.27,0.72,0.1,-0.05,0.72,0.1,-0.45,1.0,0.1,-0.93,1.19,0.1,-0.67,1.19,0.1,-0.58,1.19,0.1,-0.29,1.19,0.1,-0.64,1.19,0.1,-0.62,1.19,0.1,-1.06,1.19,0.1,-0.98,1.19,0.1,-0.61,1.19,0.1,-0.75,1.19,0.1,-1.05,1.19,0.1,-0.73,1.19,0.1,-1.11,1.43,0.1,-1.34,0.72,0.02,-0.63,0.72,0.02,-0.04,0.72,0.02,-0.18,0.72,0.02,-0.27,0.72,0.1,-0.05,0.72,0.1,-0.45,1.0,0.1,-0.93,1.19,0.1,-0.67,0.47,0.47,0.47,0.47,0.08,0.08,0.08,0.0,-0.04,-0.63,-0.49,-0.62,-1.09,0.0840336134453781,0.14875,0.094,0.1566666666666666,0.0125,0.016,0.0,0.1808659724768592,0.0427617987059879,0.3221689884871869,False,True,FAILURE,0.75,0.93,7,mae_filter_exit,True,7.0
2023-11-09 14:05:00-05:00,2023-11-09 14:25:00-05:00,2023-11-08,0.9890332802688272,0.5889309490769203,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,81,15301.0,21,1.2,1.08,-0.91,14,20,LOSS,stop,-1.0444,11,0.24,0.44,0.3,0.25,0.62,0.05,0.55,0.62,-0.52,0.76,0.62,-0.65,0.76,0.62,-0.4,0.76,0.62,-0.31,0.76,0.62,0.14,0.76,0.62,-0.19,0.76,0.62,0.05,0.76,0.62,0.17,0.76,0.62,0.4,0.76,0.62,0.35,0.76,0.88,0.64,0.76,1.08,0.78,0.76,1.08,0.21,0.76,1.08,-0.19,0.76,1.08,0.03,0.76,1.08,-0.14,0.76,1.08,-0.55,1.2,1.08,-0.91,0.24,0.44,0.3,0.25,0.62,0.05,0.55,0.62,-0.52,0.76,0.62,-0.65,0.76,0.62,-0.4,0.76,0.62,-0.31,0.76,0.62,0.14,0.76,0.62,-0.19,0.52,0.51,0.2099999999999999,0.0,0.18,0.0,0.0,0.0,-0.49,-0.24,0.33,0.21,-0.14,0.8157894736842105,0.095,0.0419999999999999,0.0,0.0775,0.0,0.0,0.2337275581282006,0.0636396103067892,0.3349093694035533,False,True,FAILURE,0.75,0.65,4,mae_filter_exit,True,4.0
2023-12-05 11:29:00-05:00,2023-12-05 11:47:00-05:00,2023-12-04,0.7557728923359494,0.529031776423264,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,18,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,82,15877.0,21,1.09,0.07,-0.79,1,18,LOSS,stop,-1.0444,11,0.5,0.07,-0.38,0.54,0.07,-0.23,0.75,0.07,-0.67,0.83,0.07,-0.51,0.83,0.07,-0.32,0.83,0.07,-0.59,0.83,0.07,-0.5,0.83,0.07,-0.13,0.83,0.07,-0.25,0.83,0.07,-0.35,0.83,0.07,-0.68,0.83,0.07,-0.67,0.83,0.07,-0.4,0.83,0.07,-0.04,0.83,0.07,-0.4,0.83,0.07,-0.3,0.83,0.07,-0.56,1.09,0.07,-0.86,1.09,0.07,-0.84,1.09,0.07,-0.79,0.5,0.07,-0.38,0.54,0.07,-0.23,0.75,0.07,-0.67,0.83,0.07,-0.51,0.83,0.07,-0.32,0.83,0.07,-0.59,0.83,0.07,-0.5,0.83,0.07,-0.13,0.3299999999999999,0.2899999999999999,0.0799999999999999,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.54,0.19,-0.76,0.0843373493975903,0.10375,0.0159999999999999,0.0,0.00875,0.0,0.0,0.1404838577407179,0.0,0.1842310273232265,False,True,FAILURE,0.75,0.67,3,mae_filter_exit,True,3.0
2023-12-05 12:46:00-05:00,2023-12-05 12:49:00-05:00,2023-12-04,0.9775352030888992,0.4080170036361081,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,83,15831.0,21,1.88,-0.02,-1.57,1,19,LOSS,stop,-1.0444,11,0.6,-0.02,-0.43,0.84,-0.02,-0.75,1.06,-0.02,-1.0,1.15,-0.02,-1.11,1.15,-0.02,-0.97,1.15,-0.02,-1.07,1.15,-0.02,-0.86,1.15,-0.02,-0.88,1.15,-0.02,-1.01,1.28,-0.02,-1.19,1.36,-0.02,-1.31,1.62,-0.02,-1.56,1.73,-0.02,-1.67,1.85,-0.02,-1.42,1.85,-0.02,-1.04,1.85,-0.02,-1.21,1.85,-0.02,-1.42,1.85,-0.02,-1.44,1.88,-0.02,-1.11,1.88,-0.02,-1.57,0.6,-0.02,-0.43,0.84,-0.02,-0.75,1.06,-0.02,-1.0,1.15,-0.02,-1.11,1.15,-0.02,-0.97,1.15,-0.02,-1.07,1.15,-0.02,-0.86,1.15,-0.02,-0.88,0.5499999999999999,0.3099999999999999,0.0899999999999998,0.0,0.0,0.0,0.0,0.0,-0.45,-0.13,0.12,0.0899999999999999,-1.17,-0.017391304347826,0.14375,0.0179999999999999,0.0,-0.0025,0.0,0.0,0.2048998012967035,0.0,0.2175143673415621,False,True,FAILURE,0.75,0.75,2,mae_filter_exit,True,2.0
2023-12-06 09:47:00-05:00,2023-12-06 10:07:00-05:00,2023-12-05,0.772997359189198,0.592575840081505,25.0,1.75,20,14.5,13.39,0.5356000000000001,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,84,15949.75,21,0.86,1.39,0.58,18,5,WIN,timeout,0.5356000000000001,11,0.18,0.19,0.07,0.18,0.28,0.08,0.47,0.29,-0.47,0.69,0.29,-0.6,0.86,0.29,-0.74,0.86,0.29,-0.37,0.86,0.29,0.03,0.86,0.29,-0.01,0.86,0.29,0.07,0.86,0.29,-0.02,0.86,0.29,-0.11,0.86,0.44,0.04,0.86,0.92,0.67,0.86,1.27,1.21,0.86,1.27,1.02,0.86,1.27,0.98,0.86,1.38,1.17,0.86,1.39,0.82,0.86,1.39,0.89,0.86,1.39,0.58,0.18,0.19,0.07,0.18,0.28,0.08,0.47,0.29,-0.47,0.69,0.29,-0.6,0.86,0.29,-0.74,0.86,0.29,-0.37,0.86,0.29,0.03,0.86,0.29,-0.01,0.6799999999999999,0.6799999999999999,0.39,0.0,0.0999999999999999,0.0099999999999999,0.0,0.0,-0.08,-0.09,0.4599999999999999,0.73,-0.5700000000000001,0.3372093023255814,0.1075,0.078,0.0,0.03625,0.0,0.0,0.3035504194410826,0.0350255009141298,0.3322407689785053,True,True,RECOVERY,0.75,0.74,5,mae_filter_exit,True,5.0
2023-12-13 15:26:00-05:00,2023-12-13 15:27:00-05:00,2023-12-12,1.0,0.5996065274289026,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,1,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,85,16475.5,21,2.87,0.1,-2.52,1,14,LOSS,stop,-1.0444,11,1.03,0.1,-0.9,1.16,0.1,-1.11,1.48,0.1,-1.33,1.48,0.1,-1.27,1.52,0.1,-1.52,1.81,0.1,-1.78,1.81,0.1,-1.61,1.81,0.1,-1.7,2.36,0.1,-2.22,2.56,0.1,-2.28,2.56,0.1,-2.21,2.56,0.1,-2.3,2.85,0.1,-2.85,2.87,0.1,-2.75,2.87,0.1,-2.65,2.87,0.1,-2.69,2.87,0.1,-2.68,2.87,0.1,-2.65,2.87,0.1,-2.63,2.87,0.1,-2.52,1.03,0.1,-0.9,1.16,0.1,-1.11,1.48,0.1,-1.33,1.48,0.1,-1.27,1.52,0.1,-1.52,1.81,0.1,-1.78,1.81,0.1,-1.61,1.81,0.1,-1.7,0.78,0.6500000000000001,0.33,0.29,0.0,0.0,0.0,0.0,-0.7999999999999999,-0.5899999999999999,-0.3699999999999999,-0.1799999999999999,-1.71,0.0552486187845303,0.22625,0.066,0.0966666666666666,0.0125,0.0,0.0,0.2987473849257931,0.0,0.3044315545875155,False,True,FAILURE,0.75,0.9,1,mae_filter_exit,True,1.0
2023-12-15 14:00:00-05:00,2023-12-15 14:12:00-05:00,2023-12-14,0.8607985327787746,0.5477041578106062,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,86,16773.0,21,1.57,0.11,-1.16,1,17,LOSS,stop,-1.0444,11,0.1,0.11,0.01,0.42,0.11,-0.4,0.79,0.11,-0.74,0.84,0.11,-0.54,0.84,0.11,-0.24,0.84,0.11,-0.43,0.94,0.11,-0.87,0.96,0.11,-0.8,0.96,0.11,-0.82,0.96,0.11,-0.72,0.99,0.11,-0.87,1.25,0.11,-1.18,1.25,0.11,-1.03,1.25,0.11,-0.93,1.25,0.11,-1.18,1.47,0.11,-1.39,1.57,0.11,-1.46,1.57,0.11,-1.29,1.57,0.11,-1.44,1.57,0.11,-1.16,0.1,0.11,0.01,0.42,0.11,-0.4,0.79,0.11,-0.74,0.84,0.11,-0.54,0.84,0.11,-0.24,0.84,0.11,-0.43,0.94,0.11,-0.87,0.96,0.11,-0.8,0.86,0.54,0.1699999999999999,0.12,0.0,0.0,0.0,0.0,-0.81,-0.4,-0.06,-0.56,-0.85,0.1145833333333333,0.12,0.0339999999999999,0.04,0.01375,0.0,0.0,0.2996158254450903,0.0,0.2996873370698201,False,True,FAILURE,0.75,0.74,3,mae_filter_exit,True,3.0
2023-12-21 10:08:00-05:00,2023-12-21 10:13:00-05:00,2023-12-20,1.0,0.5639305099334259,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,5,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,87,16852.75,21,3.23,0.36,-1.14,1,15,LOSS,stop,-1.0444,11,0.27,0.36,0.14,0.66,0.36,-0.55,0.66,0.36,-0.12,0.66,0.36,-0.42,1.36,0.36,-1.18,1.67,0.36,-1.35,1.67,0.36,-1.45,1.69,0.36,-1.55,1.91,0.36,-1.71,1.93,0.36,-1.84,2.16,0.36,-1.86,2.36,0.36,-2.24,2.62,0.36,-2.61,3.07,0.36,-2.96,3.23,0.36,-2.94,3.23,0.36,-2.92,3.23,0.36,-2.45,3.23,0.36,-1.84,3.23,0.36,-1.24,3.23,0.36,-1.14,0.27,0.36,0.14,0.66,0.36,-0.55,0.66,0.36,-0.12,0.66,0.36,-0.42,1.36,0.36,-1.18,1.67,0.36,-1.35,1.67,0.36,-1.45,1.69,0.36,-1.55,1.42,1.0299999999999998,1.0299999999999998,0.3299999999999998,0.0,0.0,0.0,0.0,-1.69,-1.0,-1.4300000000000002,-0.3700000000000001,-1.33,0.2130177514792899,0.21125,0.2059999999999999,0.1099999999999999,0.045,0.0,0.0,0.5771852883978048,0.0,0.6529055937007389,False,True,FAILURE,0.75,1.18,5,mae_filter_exit,True,5.0
